population_id,date,year,decimal,abundance,biomass,units,temperature,source,genus_species,max_ctmax,thermal_risk,log_abundance,change_in_log_N,time,thermal_risk_measure,change_in_log_thermal_risk,change_in_thermal_risk
Luxilus cornutus_43.9928_-89.4946,2000.001,2000,001,10,NA,Count,2.57424316406252,BioTIME,Luxilus cornutus,26.7,0.08958425645981646,2.302585092994046,0.6443570163905135,1,8.566090577320156e-4,-0.2315477118284326,-2.2318903450119687e-4
Micropterus dolomieu_43.9928_-89.4946,2000.001,2000,001,36.1502428565714,NA,Count,2.57424316406252,BioTIME,Micropterus dolomieu,28.3,0.0763386677313888,3.587683666606313,0.18258671862012044,1,3.8489926056415545e-4,-0.23154771182843348,-1.0028529767474583e-4
Micropterus salmoides_43.9928_-89.4946,2000.001,2000,001,17.0687294076471,NA,Count,2.57424316406252,BioTIME,Micropterus salmoides,12,0.38962299628101066,2.8372480998032428,-1.8003323303356051,1,1.3330520413564166,-0.23154771182843448,-0.34732600054209173
Morone chrysops_43.9928_-89.4946,2000.001,2000,001,14.7706544832727,NA,Count,2.57424316406252,BioTIME,Morone chrysops,30.6,0.06065363668292535,2.6926424072252457,-0.37708185461990906,1,1.218732584014205e-4,-0.23154771182843348,-3.175401267194834e-5
Notemigonus crysoleucas_43.9928_-89.4946,2000.001,2000,001,5.72389993845455,NA,Count,2.57424316406252,BioTIME,Notemigonus crysoleucas,29.13,0.07025838042383961,1.7446503804887448,-1.8367394608273766,1,2.541644857640751e-4,-0.23154771182843348,-6.62224216171243e-5
Oncorhynchus mykiss_-40.942837_172.499296,2000.001,2000,001,1,NA,Count,12.5525756835938,BioTIME,Oncorhynchus mykiss,18,0.5799911514721078,0,-1.749199854809259,1,0.04141835285570243,-0.04607399265127743,-0.0019529536027188682
Osmerus mordax_43.9928_-89.4946,2000.001,2000,001,237.5818222514,NA,Count,2.57424316406252,BioTIME,Osmerus mordax,20.1,0.17332693268155858,5.4705120788858554,-0.16404435901116,1,0.023224932078453078,-0.23154771182843437,-0.006051243703481236
Perca flavescens_43.9928_-89.4946,2000.001,2000,001,71.3973352989412,NA,Count,2.57424316406252,BioTIME,Perca flavescens,21.3,0.1537271988287733,4.268260547905982,0.13690637580349563,1,0.01274611297214848,-0.23154771182843437,-0.0033209929573112147
Pimephales notatus_43.9928_-89.4946,2000.001,2000,001,89.2307692307692,NA,Count,2.57424316406252,BioTIME,Pimephales notatus,27,0.08693664155769296,4.491225926638873,0.35206734862697964,1,7.372902486678982e-4,-0.23154771182843348,-1.92100582245788e-4
Salmo trutta_-40.942837_172.499296,2000.001,2000,001,17.2222222222222,NA,Count,12.5525756835938,BioTIME,Salmo trutta,21.5,0.4087128565846366,2.846200539583026,-0.4693830893561364,1,0.0071974305069574165,-0.04607399265127743,-3.393724489202119e-4
Oncorhynchus kisutch_56.5_-168.15,2000,2000,NA,11.1111111111111,41.0333323858889,Count,3.0699999332428,BioTIME,Oncorhynchus kisutch,24.84,0.11338116367142682,2.407945608651871,-0.728906380737739,1,1.0702122106273006e-4,0.11553043910360294,1.1676715797456153e-5
Esox masquinongy_49.25_-84.499722_14867,2000.001,2000,001,0.095,NA,CPUE,4.15517578125002,LPI,Esox masquinongy,32.2,0.0605380962596444,-2.353878387381596,0.4763394476948215,1,9.855400724330918e-7,0.9709936590083164,6.123095957449858e-7
Lates calcarifer_-6.38333_140.96667_10525,2000.001,2000,001,0,NA,Mean annual catch rate (kg per day),29.2879272460938,LPI,Lates calcarifer,35.2,0.5536584628526319,-Inf,-Inf,1,0.025940664673382914,0.008584123281952127,2.2172484534713557e-4
Lates calcarifer_-7.01667_141.05_10524,2000.001,2000,001,39.8,NA,Mean annual catch rate (kg per day),34.7167907714844,LPI,Lates calcarifer,35.2,0.9528279537417151,3.6838669122903918,0.16045189790398728,1,16.237532941254607,-1.7949152866656783,-81.49560649233143
Morone saxatilis_41.16667_-74_9285,2000.001,2000,001,5,NA,Annual catch per unit effort,6.93230590820315,LPI,Morone saxatilis,24.4,0.17433624374901016,1.6094379124341003,-1.0296194171811581,1,0.004995977806849226,-3.019058047379605,-0.09728167458993096
Oncorhynchus kisutch_50.163758_-120.531365_4296,2000.001,2000,001,4616,NA,Total abundance (hatchery and wild fish),3.1257263183594,LPI,Oncorhynchus kisutch,24.84,0.11401475967167911,8.437283808187935,-0.17558313329658404,1,0.0015222115975925849,-0.27470079578218254,-4.812271372716594e-4
Oncorhynchus kisutch_50.73861_-120.61111_4295,2000.001,2000,001,7282,NA,Total abundance (hatchery and wild fish),1.9726501464844,LPI,Oncorhynchus kisutch,24.84,0.1015976386896378,8.893160828735379,-0.29707887153380064,1,0.001190943955720418,1.2477083208704176,8.489499564595912e-4
Oncorhynchus kisutch_51.379042_-118.944753_4294,2000.001,2000,001,3919,NA,Total abundance (hatchery and wild fish),0.100030517578148,LPI,Oncorhynchus kisutch,24.84,0.08424745244552254,8.273591798199632,0.1482567114853417,1,0.015106938478896981,0.11923056879654492,0.0016979726972554746
Oncorhynchus kisutch_63.1825_-146.02806_5765,2000.001,2000,001,9225,NA,number of fish,0.100122070312523,LPI,Oncorhynchus kisutch,24.84,0.08424822375751688,9.129672468908728,-0.17370276903464443,1,7.232272125420701e-6,-0.21387001328782063,-1.7246196221734154e-6
Salmo trutta_59.49444_5.90917_2446,2000.001,2000,001,35.6,NA,Number of 0+per 100 m2,6.143671,LPI,Salmo trutta,21.5,0.21531937240542404,3.572345637857985,0.20160746368053806,1,0.001016695294405835,-0.004939381288430411,-5.034268563908423e-6
Salmo trutta_59.5_5.91667_2462,2000.001,2000,001,7,NA,Number of 0+per 100 m2,5.67724,LPI,Salmo trutta,21.5,0.20550683197048566,1.9459101490553132,-0.7073318155519017,1,8.175419169634027e-4,-0.051522616940777866,-4.3225892785651756e-5
Salmo trutta_59.55_6.03333_2449,2000.001,2000,001,31,NA,Number of 0+per 100 m2,4.779352,LPI,Salmo trutta,21.5,0.1878587741077459,3.4339872044851463,0.7259370033829362,1,1.909394987140002e-4,0.1028072010902168,1.865461348484821e-5
Salmo trutta_61.22417_10.4275_2339,2000.001,2000,001,58,NA,Individuals,1.925073,LPI,Salmo trutta,21.5,0.14121203836707866,4.060443010546419,-0.1292117314800061,1,5.4603912349393075e-5,0.177460107016973,8.878901666172287e-6
Salmo trutta_69.94778_23.27528_2346,2000.001,2000,001,1224,NA,Number of adults,0.2380615,LPI,Salmo trutta,21.5,0.11929046829627443,7.1098794630722715,0.2534174784776848,1,3.9538722352419986e-5,0.19930835086756993,7.1447569134927035e-6
Salvelinus alpinus_65.58333_-17_8183,2000.001,2000,001,584,NA,Stock size (individuals),0.4615723,LPI,Salvelinus alpinus,18.33,0.16748813433790047,6.369900982828227,-1.4933657411813464,1,2.0079518742921576e-4,0.11916231274752143,2.2556586419157854e-5
Salvelinus alpinus_69.94778_23.27528_2355,2000.001,2000,001,986,NA,Number of adult fish,0.2380615,LPI,Salvelinus alpinus,18.33,0.1637861197769772,6.893656354602635,-0.7334010624162985,1,1.9292094709157174e-4,0.19930835086756993,3.486135080957439e-5
Sander vitreus_46.15_-93.4_897,2000.001,2000,001,833,NA,SSB (Tonnes),0.7925964,LPI,Sander vitreus,27,0.07274898244781274,6.725033642166843,0.21924958203861422,1,0.026058151207801205,-0.38499605877312026,-0.012237130066772944
Sardinops sagax_-23.53333_10.95_10348,2000,2000,NA,0.1435,NA,million tonnes,21.07,LPI,Sardinops sagax,24.3,0.7239738543679153,-1.9414202437824613,-0.23105641275840028,1,0.09365400180143339,0.004721043784336132,4.4110259147538133e-4
Sardinops sagax_-34.33333_17.96667_10349,2000,2000,NA,2.5196,NA,million tonnes,20.48,LPI,Sardinops sagax,24.3,0.6824950532053901,0.9241001587656369,0.4706706241409552,1,0.058873447152586814,-0.046843321467204824,-0.0028234412231664743
Sardinops sagax_-34.81667_136.63333_10969,2000,2000,NA,91.2,NA,Spawning biomass (?1000t),19.2,LPI,Sardinops sagax,24.3,0.6004955788122659,4.513054897080286,0.929535958624176,1,0.055814006586913455,0.19512517279987707,0.009894055850795218
Anaxyrus americanus_43.06917_-89.40861_4827,2000.001,2000,001,1.85,NA,number of frogs,-0.08088485,LPI,Anaxyrus americanus,38.3,0.021534725979120425,0.6151856390902335,0.027398974188114433,1,8.993034221702028e-5,-0.9165132836401462,-1.3494555428486733e-4
Dryophytes versicolor_43.06917_-89.40861_4828,2000.001,2000,001,2.25,NA,number of frogs,-0.08088485,LPI,Dryophytes versicolor,38.7,0.020690337295778065,0.8109302162163288,-0.06453852113757108,1,7.362873680790144e-5,-0.9165132836401462,-1.1048407528417476e-4
Eleutherodactylus coqui_18.3_-65.78333_7837,2000.001,2000,001,23.31,NA,Mean number of adults per m2,22.41446,LPI,Eleutherodactylus coqui,36.8,0.23727060403863048,3.1488824530476656,0.7419373447293771,1,0.0014201613179416841,-0.11818538047746685,-1.7816311294777533e-4
Eleutherodactylus portoricensis_18.3_-65.78333_7836,2000.001,2000,001,0.38,NA,Mean number of adults per m2,22.41446,LPI,Eleutherodactylus portoricensis,36.2,0.2519425987891107,-0.9675840262617056,-1.080912711568709,1,0.0019170172632023209,-0.11818538047746596,-2.4049504719771196e-4
Lithobates pipiens_43.06917_-89.40861_4830,2000.001,2000,001,1.4,NA,number of frogs,-0.08088485,LPI,Lithobates pipiens,30,0.049385990654370805,0.3364722366212129,0.08961215868968708,1,0.005704641355004792,-0.9165132836401462,-0.008560136330736677
Lithobates sylvaticus_42.66667_-83.21667_8789,2000.001,2000,001,1900,NA,Number of breeding adults,1.083671,LPI,Lithobates sylvaticus,26,0.08277469336462209,7.549609165154532,-1.3322271398496142,1,0.03821725249131975,-1.1480608357975126,-0.08224637795507664
Lithobates sylvaticus_43.06917_-89.40861_4834,2000.001,2000,001,1.6,NA,number of frogs,-0.08088485,LPI,Lithobates sylvaticus,26,0.07367524057567132,0.47000362924573563,-0.06062462181643474,1,0.042151914996410154,-0.9165132836401462,-0.0632513275623077
Pseudacris crucifer_43.06917_-89.40861_4831,2000.001,2000,001,2.56,NA,number of frogs,-0.08088485,LPI,Pseudacris crucifer,34.8,0.030559230804817955,0.9400072584914712,0.023716526617316047,1,5.175133879761763e-4,-0.9165132836401462,-7.765580478027739e-4
Pseudacris triseriata_43.095367_-81.069321_13253,2000.001,2000,001,51.85,NA,% of survey routes reporting presence,0.1847494,LPI,Pseudacris triseriata,35.4,0.029554328657104945,3.948354934675536,-0.020048404188717228,1,1.5283082910210266e-4,-1.1483546568366174,-3.2904490818639806e-4
Pseudacris triseriata_45.029279_-78.432602_13254,2000.001,2000,001,33.71,NA,% of survey routes reporting presence,-4.221833,LPI,Pseudacris triseriata,35.4,0.01902153919614674,3.5177945292459696,-0.07457402448712314,1,5.650691582803622e-5,-1.2249481337748414,-1.3584203380422594e-4
Ambloplites rupestris_43.9928_-89.4946,2001.001,2001,001,27.2857142857143,NA,Count,3.29073486328127,BioTIME,Ambloplites rupestris,31.2,0.06136433267525701,3.306363278991317,0.38859254690703793,1,0.003761912884219684,3.7297012136434944,0.0036716269537820606
Anguilla australis_-40.942837_172.499296,2001.001,2001,001,17.8571428571429,NA,Count,12.0417724609375,BioTIME,Anguilla australis,28,0.20274165337610167,2.8824035882469903,-0.30084505897805913,1,2.736720936335953e-4,-0.019548716114638154,-5.402572697547859e-6
Coregonus artedi_43.9928_-89.4946,2001.001,2001,001,13.803550347625,NA,Count,3.29073486328127,BioTIME,Coregonus artedi,19.8,0.19187205415975278,2.6249258306415335,0.15332865729418765,1,1.1243131263712312,3.7297012136434917,1.0973296049974457
Cottus bairdii_43.9928_-89.4946,2001.001,2001,001,3,NA,Count,3.29073486328127,BioTIME,Cottus bairdii,29.56,0.0723003351940999,1.0986122886681098,0.6931471805599454,1,0.008541422592431857,3.7297012136434935,0.00833642840204177
Esox lucius_43.9928_-89.4946,2001.001,2001,001,5.6,NA,Count,3.29073486328127,BioTIME,Esox lucius,20.6,0.17712022960964968,1.7227665977411035,0.4418327522790393,1,0.753649626627638,3.7297012136434944,0.7355620313381586
Esox masquinongy_43.9928_-89.4946,2001.001,2001,001,1.5,NA,Count,3.29073486328127,BioTIME,Esox masquinongy,32.2,0.055524744337379216,0.4054651081081644,0.4054651081081644,1,0.002281715503447211,3.7297012136434917,0.0022269543184961103
Etheostoma nigrum_43.9928_-89.4946,2001.001,2001,001,6,NA,Count,3.29073486328127,BioTIME,Etheostoma nigrum,30.48,0.06594550804437464,1.791759469228055,0.06899287148695143,1,0.005392060391965594,3.7297012136434935,0.0052626509121484
Galaxias fasciatus_-40.942837_172.499296,2001.001,2001,001,5.55555555555556,NA,Count,12.0417724609375,BioTIME,Galaxias fasciatus,28.5,0.19285382626327247,1.7147984280919275,-0.32995755560001894,1,2.1313604082663488e-4,-0.019548716114638154,-4.20752784745045e-6
Galaxias maculatus_-40.942837_172.499296,2001.001,2001,001,15.25,NA,Count,12.0417724609375,BioTIME,Galaxias maculatus,30.5,0.15789535841049934,2.7245795030534206,0.2656483396686804,1,7.840836759279614e-5,-0.019548716114638154,-1.5478629932333702e-6
Gobiomorphus basalis_-40.942837_172.499296,2001.001,2001,001,2,NA,Count,12.0417724609375,BioTIME,Gobiomorphus basalis,30.9,0.15170419285197875,0.6931471805599453,-1.479076094570857,1,6.419534184686526e-5,-0.019548716114638154,-1.267283034111488e-6
Gobiomorphus cotidianus_-40.942837_172.499296,2001.001,2001,001,35.3703703703704,NA,Count,12.0417724609375,BioTIME,Gobiomorphus cotidianus,30.9,0.15170419285197875,3.565874474476402,0.3878206441284564,1,6.419534184686526e-5,-0.019548716114638154,-1.267283034111488e-6
Lepomis gibbosus_43.9928_-89.4946,2001.001,2001,001,13.6,NA,Count,3.29073486328127,BioTIME,Lepomis gibbosus,29.53,0.07251756187678622,2.6100697927420065,-0.1453265289574004,1,0.008670509663981417,3.7297012136434926,0.008462417383146117
Lepomis macrochirus_43.9928_-89.4946,2001.001,2001,001,322.209074998875,NA,Count,3.29073486328127,BioTIME,Lepomis macrochirus,23.3,0.1352099513162417,5.775200636078304,1.151334553933209,1,0.1953763256426276,3.7297012136434926,0.19068729272532556
Luxilus cornutus_43.9928_-89.4946,2001.001,2001,001,5.6040800094,NA,Count,3.29073486328127,BioTIME,Luxilus cornutus,26.7,0.09623843068907811,1.7234949055677031,-0.5790901874263428,1,0.03569203568486993,3.7297012136434926,0.034835426627137914
Micropterus dolomieu_43.9928_-89.4946,2001.001,2001,001,52.5833333333333,NA,Count,3.29073486328127,BioTIME,Micropterus dolomieu,28.3,0.08200898097155312,3.9623992127532124,0.3747155461468994,1,0.0160374654215175,3.7297012136434935,0.015652566160953344
Micropterus salmoides_43.9928_-89.4946,2001.001,2001,001,192.941176470588,NA,Count,3.29073486328127,BioTIME,Micropterus salmoides,12,0.41856356467366945,5.262385357321972,2.4251372575187293,1,55.54382200423433,3.7297012136434935,54.21076996287791
Morone chrysops_43.9928_-89.4946,2001.001,2001,001,7.62121107777778,NA,Count,3.29073486328127,BioTIME,Morone chrysops,30.6,0.06515889108895548,2.0309352911614424,-0.6617071160638033,1,0.005078051240097576,3.7297012136434935,0.004956177981696155
Notemigonus crysoleucas_43.9928_-89.4946,2001.001,2001,001,41.8800461659231,NA,Count,3.29073486328127,BioTIME,Notemigonus crysoleucas,29.13,0.07547705971952232,3.7348094883399114,1.9901591078511667,1,0.010590184418241335,3.7297012136434935,0.01033601993247726
Oncorhynchus mykiss_-40.942837_172.499296,2001.001,2001,001,7.77777777777778,NA,Count,12.0417724609375,BioTIME,Oncorhynchus mykiss,18,0.5511089522439997,2.05127066471314,2.05127066471314,1,0.040616539974378016,-0.01954871611463682,-8.018128813244152e-4
Osmerus mordax_43.9928_-89.4946,2001.001,2001,001,347.6077737535,NA,Count,3.29073486328127,BioTIME,Osmerus mordax,20.1,0.1862013779721095,5.851074757219128,0.3805626783332725,1,0.9677052758671124,3.7297012136434926,0.9444803437886593
Perca flavescens_43.9928_-89.4946,2001.001,2001,001,86.459590576625,NA,Count,3.29073486328127,BioTIME,Perca flavescens,21.3,0.16514580746835988,4.459677143820281,0.1914165959142995,1,0.5310879157054518,3.729701213643493,0.5183418027333033
Pimephales notatus_43.9928_-89.4946,2001.001,2001,001,114.823529411765,NA,Count,3.29073486328127,BioTIME,Pimephales notatus,27,0.09339415521793351,4.743396422916824,0.25217049627795074,1,0.030720419808815343,3.7297012136434935,0.029983129560147447
Salmo trutta_-40.942837_172.499296,2001.001,2001,001,18.25,NA,Count,12.0417724609375,BioTIME,Salmo trutta,21.5,0.3883599147837058,2.9041650800285006,0.05796454044547472,1,0.007058096320660311,-0.019548716114636377,-1.3933418629710585e-4
Oncorhynchus kisutch_56.5_-168.15,2001,2001,NA,7.77777777777778,24.4470373794815,Count,3.82999992370605,BioTIME,Oncorhynchus kisutch,24.84,0.12233403209920411,2.05127066471314,-0.3566749439387311,1,1.705157121870644e-4,0.46580030358087576,6.349449112433436e-5
Sardinops sagax_-23.53333_10.95_10348,2001,2001,NA,0.00774,NA,million tonnes,19.86,LPI,Sardinops sagax,24.3,0.6414654208273197,-4.861353591380501,-2.91993334759804,1,0.08989421480060442,-0.040973571527334496,-0.0037597870008289763
Sardinops sagax_-34.33333_17.96667_10349,2001,2001,NA,2.5765,NA,million tonnes,19.62,LPI,Sardinops sagax,24.3,0.6262535236575559,0.9464318887861418,0.022331730020504925,1,0.05430765688012311,-0.08072494897864946,-0.0045657902724637045
Sardinops sagax_-34.81667_136.63333_10969,2001,2001,NA,90.7,NA,Spawning biomass (?1000t),20.07,LPI,Sardinops sagax,24.3,0.6550786331118063,4.507557357121091,-0.005497539959194775,1,0.05744631286509837,0.028825970350410124,0.0016323062781849126
Anaxyrus americanus_43.06917_-89.40861_4827,2001.001,2001,001,1.7,NA,number of frogs,-11.3065,LPI,Anaxyrus americanus,38.3,0.007008370910654311,0.5306282510621704,-0.08455738802806312,1,2.663299150757247e-4,1.0857004272163788,1.7639957285870442e-4
Dryophytes versicolor_43.06917_-89.40861_4828,2001.001,2001,001,2.2,NA,number of frogs,-11.3065,LPI,Dryophytes versicolor,38.7,0.006733568756619012,0.7884573603642703,-0.022472855852058493,1,2.1805249193714252e-4,1.0857004272163806,1.4442375512924106e-4
Eleutherodactylus coqui_18.3_-65.78333_7837,2001.001,2001,001,15.83,NA,Mean number of adults per m2,22.88958,LPI,Eleutherodactylus coqui,36.8,0.24881590333578787,2.761906873892921,-0.3869755791547447,1,0.0016945988826442197,0.17667559607447014,2.744375647025356e-4
Eleutherodactylus portoricensis_18.3_-65.78333_7836,2001.001,2001,001,0.39,NA,Mean number of adults per m2,22.88958,LPI,Eleutherodactylus portoricensis,36.2,0.26420181952363686,-0.941608539858445,0.02597548640326064,1,0.002287469227045747,0.17667559607447014,3.7045196384342624e-4
Lithobates pipiens_43.06917_-89.40861_4830,2001.001,2001,001,1.25,NA,number of frogs,-11.3065,LPI,Lithobates pipiens,30,0.01607242834812589,0.22314355131420976,-0.11332868530700313,1,0.016894371912312665,1.0857004272163797,0.011189730557307872
Lithobates sylvaticus_42.66667_-83.21667_8789,2001.001,2001,001,3800,NA,Number of breeding adults,-8.612375,LPI,Lithobates sylvaticus,26,0.03139089174381287,8.242756345714477,0.6931471805599454,1,0.09920672795999326,0.9539187846142019,0.06098947546867351
Lithobates sylvaticus_43.06917_-89.40861_4834,2001.001,2001,001,1.7,NA,number of frogs,-11.3065,LPI,Lithobates sylvaticus,26,0.023977245560803887,0.5306282510621704,0.06062462181643474,1,0.12483346181627647,1.0857004272163793,0.08268154681986631
Pseudacris crucifer_43.06917_-89.40861_4831,2001.001,2001,001,2.6,NA,number of frogs,-11.3065,LPI,Pseudacris crucifer,34.8,0.009945351727814512,0.9555114450274363,0.015504186535965192,1,0.0015326228419951448,1.0857004272163797,0.0010151094540189684
Pseudacris triseriata_43.095367_-81.069321_13253,2001.001,2001,001,62.78,NA,% of survey routes reporting presence,-10.32786,LPI,Pseudacris triseriata,35.4,0.010329142602720854,4.139636551413807,0.19128161673827115,1,4.7430541987688e-4,1.132519842404517,3.214745907747774e-4
